Order Number,Order Date,Item Name,Quantity
5017,7/4/2017 22:14,Mushroom Rice,1
5015,7/4/2017 20:33,Meat Samosa,2
5015,7/4/2017 20:33,Onion Bhajee,2
5015,7/4/2017 20:33,Egg Rice,1
5013,7/4/2017 19:27,Mushroom Rice,1
5012,7/4/2017 19:14,Onion Bhajee,1
5012,7/4/2017 19:14,Mushroom Rice,1
5011,7/4/2017 19:11,COBRA (330ML),1
5009,7/4/2017 18:55,COBRA (330ML),1
5007,7/4/2017 18:24,Onion Bhajee,1
5006,7/4/2017 18:21,Onion Bhajee,1
5005,7/4/2017 18:02,Onion Bhajee,1
5005,7/4/2017 18:02,Mushroom Rice,1
4999,6/4/2017 18:57,Onion Bhajee,1
4994,5/4/2017 19:29,Special Fried Rice,1
4992,5/4/2017 17:24,Onion Bhajee,1
4992,5/4/2017 17:24,COBRA (330ML),1
4991,5/4/2017 17:17,Onion Bhajee,1
4989,4/4/2017 21:24,Mushroom Rice,1
4987,4/4/2017 19:06,Onion Bhajee,1
4985,4/4/2017 17:49,Special Fried Rice,1
4985,4/4/2017 17:49,Egg Rice,1
4983,3/4/2017 20:30,French Fries,1
4982,3/4/2017 20:15,Meat Samosa,1
4976,2/4/2017 19:51,Onion Rice,1
4976,2/4/2017 19:51,Onion Bhajee,1
4973,2/4/2017 18:57,Onion Bhajee,1
4972,2/4/2017 18:40,Mushroom Rice,1
4970,2/4/2017 17:54,Onion Bhajee,1
4970,2/4/2017 17:54,Mushroom Rice,1
4964,1/4/2017 20:33,Meat Samosa,2
4964,1/4/2017 20:33,Keema Rice,1
4959,1/4/2017 19:47,Onion Bhajee,1
4956,1/4/2017 19:12,Keema Rice,1
4955,1/4/2017 19:11,Onion Bhajee,1
4955,1/4/2017 19:11,Madras Sauce,1
4953,1/4/2017 19:05,Stuffed Paratha,1
4953,1/4/2017 19:05,Onion Bhajee,1
4952,1/4/2017 18:57,Egg Rice,1
4952,1/4/2017 18:57,Lemon Rice,2
4951,1/4/2017 18:38,Onion Rice,1
4951,1/4/2017 18:38,COBRA (330ML),1
4949,1/4/2017 18:26,Masala Sauce,1
4948,1/4/2017 17:55,Mushroom Rice,1
4947,1/4/2017 17:54,Onion Bhajee,1
4942,31/03/2017 22:32,Prier Water (750ml),1
4941,31/03/2017 19:56,Garlic Rice,1
4940,31/03/2017 19:36,Onion Bhajee,1
4940,31/03/2017 19:36,Special Fried Rice,1
4940,31/03/2017 19:36,Onion Rice,1
4937,31/03/2017 18:50,Onion Bhajee,1
4937,31/03/2017 18:50,Meat Samosa,1
4936,31/03/2017 18:45,Onion Bhajee,1
4933,31/03/2017 18:39,Meat Samosa,1
4933,31/03/2017 18:39,Onion Bhajee,1
4933,31/03/2017 18:39,Mushroom Rice,1
4930,31/03/2017 18:07,Mushroom Rice,1
4929,31/03/2017 17:33,Onion Bhajee,1
4926,30/03/2017 21:56,French Fries,1
4926,30/03/2017 21:56,Mushroom Rice,1
4923,30/03/2017 20:17,Mushroom Rice,1
4923,30/03/2017 20:17,Meat Samosa,1
4922,30/03/2017 20:03,Mushroom Rice,2
4920,30/03/2017 18:18,Onion Bhajee,1
4917,29/03/2017 21:17,Onion Bhajee,1
4916,29/03/2017 19:27,Curry Sauce,1
4916,29/03/2017 19:27,Onion Bhajee,1
4915,29/03/2017 19:23,Onion Bhajee,1
4915,29/03/2017 19:23,Egg Rice,1
4913,29/03/2017 17:56,Special Fried Rice,1
4912,29/03/2017 13:37,Onion Bhajee,1
4910,28/03/2017 18:42,Special Fried Rice,1
4907,28/03/2017 18:10,Vegetable Rice,1
4902,27/03/2017 20:34,Meat Samosa,1
4902,27/03/2017 20:34,Onion Bhajee,1
4900,27/03/2017 19:27,Onion Bhajee,1
4898,26/03/2017 22:05,French Fries,1
4897,26/03/2017 20:13,Meat Samosa,1
4896,26/03/2017 19:13,Meat Samosa,1
4896,26/03/2017 19:13,Korma Sauce,1
4896,26/03/2017 19:13,Onion Bhajee,1
4894,26/03/2017 19:01,Onion Bhajee,1
4893,26/03/2017 18:25,French Fries,1
4893,26/03/2017 18:25,Onion Bhajee,1
4892,26/03/2017 18:17,Mushroom Rice,2
4888,26/03/2017 17:08,Onion Bhajee,1
4886,26/03/2017 13:12,Onion Bhajee,1
4880,25/03/2017 20:23,Egg Rice,1
4878,25/03/2017 18:16,Keema Rice,1
4877,25/03/2017 18:13,French Fries,1
4876,25/03/2017 18:04,Onion Rice,1
4874,25/03/2017 17:03,Mushroom Rice,1
4872,25/03/2017 12:12,Egg Paratha,1
4871,24/03/2017 22:44,Mushroom Rice,1
4866,24/03/2017 19:45,Onion Bhajee,1
4866,24/03/2017 19:45,Meat Samosa,1
4862,24/03/2017 19:13,Mushroom Rice,2
4860,24/03/2017 18:53,Mushroom Rice,1
4859,24/03/2017 18:53,Vegetable Rice,1
4859,24/03/2017 18:53,Onion Bhajee,1
4858,24/03/2017 18:53,Meat Samosa,1
4858,24/03/2017 18:53,Mushroom Rice,1
4854,24/03/2017 18:03,Special Fried Rice,1
4854,24/03/2017 18:03,Onion Bhajee,1
4845,22/03/2017 12:11,Special Fried Rice,1
4841,21/03/2017 19:07,Egg Rice,1
4838,20/03/2017 20:09,Mushroom Rice,1
4835,20/03/2017 19:03,Mushroom Rice,2
4830,19/03/2017 19:25,Onion Bhajee,1
4828,19/03/2017 19:15,Mushroom Rice,1
4828,19/03/2017 19:15,Prier Water (750ml),1
4826,19/03/2017 19:03,Onion Bhajee,1
4826,19/03/2017 19:03,Onion Rice,1
4825,19/03/2017 18:34,Vegetable Rice,1
4824,19/03/2017 13:20,Vegetable Rice,3
4821,18/03/2017 20:12,Onion Bhajee,1
4820,18/03/2017 19:48,Mushroom Rice,1
4817,18/03/2017 18:53,Onion Bhajee,1
4816,18/03/2017 18:34,Special Fried Rice,1
4815,18/03/2017 18:24,French Fries,1
4814,18/03/2017 17:46,Onion Bhajee,2
4814,18/03/2017 17:46,Keema Rice,1
4814,18/03/2017 17:46,Garlic Rice,1
4813,18/03/2017 17:37,Onion Bhajee,1
4812,18/03/2017 17:30,Korma Sauce,1
4812,18/03/2017 17:30,Special Fried Rice,1
4811,18/03/2017 16:31,Special Fried Rice,1
4809,18/03/2017 12:51,Mushroom Rice,1
4808,17/03/2017 22:23,Meat Samosa,1
4808,17/03/2017 22:23,Onion Bhajee,1
4807,17/03/2017 22:07,French Fries,1
4806,17/03/2017 21:36,Onion Bhajee,1
4804,17/03/2017 20:19,Onion Bhajee,1
4803,17/03/2017 19:53,Onion Bhajee,2
4803,17/03/2017 19:53,Onion Rice,1
4796,17/03/2017 19:04,Onion Bhajee,1
4796,17/03/2017 19:04,Special Fried Rice,2
4790,17/03/2017 18:13,Keema Rice,1
4787,16/03/2017 19:10,Onion Bhajee,2
4787,16/03/2017 19:10,Dhansak Sauce,1
4782,16/03/2017 17:35,Onion Bhajee,1
4780,16/03/2017 12:19,Meat Samosa,1
4778,15/03/2017 19:46,Mushroom Rice,1
4777,15/03/2017 19:27,Onion Bhajee,1
4777,15/03/2017 19:27,Mushroom Rice,1
4777,15/03/2017 19:27,Egg Rice,1
4773,15/03/2017 18:44,Vegetable Rice,1
4773,15/03/2017 18:44,Onion Bhajee,1
4769,14/03/2017 19:30,Onion Bhajee,1
4765,13/03/2017 19:18,Onion Bhajee,1
4765,13/03/2017 19:18,Mushroom Rice,1
4764,13/03/2017 18:46,Special Fried Rice,1
4764,13/03/2017 18:46,Stuffed Paratha,1
4763,13/03/2017 18:35,Onion Bhajee,1
4762,13/03/2017 17:04,Masala Sauce,1
4762,13/03/2017 17:04,Meat Samosa,1
4762,13/03/2017 17:04,Onion Bhajee,1
4762,13/03/2017 17:04,French Fries,1
4756,12/3/2017 18:45,Meat Samosa,1
4756,12/3/2017 18:45,Onion Bhajee,1
4756,12/3/2017 18:45,Special Fried Rice,1
4755,12/3/2017 18:42,Saag Rice,1
4754,11/3/2017 22:40,French Fries,1
4752,11/3/2017 20:06,Onion Bhajee,3
4752,11/3/2017 20:06,Onion Rice,2
4751,11/3/2017 19:00,Onion Bhajee,3
4751,11/3/2017 19:00,Mushroom Rice,1
4750,11/3/2017 18:46,Egg Rice,1
4749,11/3/2017 18:44,Mushroom Rice,1
4747,11/3/2017 18:18,Special Fried Rice,1
4744,11/3/2017 16:18,Onion Bhajee,1
4744,11/3/2017 16:18,French Fries,1
4743,11/3/2017 16:13,Onion Bhajee,1
4743,11/3/2017 16:13,French Fries,1
4742,11/3/2017 12:37,Meat Samosa,1
4741,10/3/2017 21:39,Keema Rice,1
4739,10/3/2017 19:22,French Fries,1
4738,10/3/2017 19:17,Mushroom Rice,1
4736,10/3/2017 18:36,Meat Samosa,1
4736,10/3/2017 18:36,Mushroom Rice,1
4732,10/3/2017 17:58,Vegetable Rice,1
4727,9/3/2017 19:02,Onion Rice,1
4725,8/3/2017 21:44,Still Water (750ml),2
4722,8/3/2017 12:14,Egg Rice,1
4722,8/3/2017 12:14,Vegetable Rice,1
4722,8/3/2017 12:14,Special Fried Rice,1
4721,7/3/2017 20:32,Special Fried Rice,1
4721,7/3/2017 20:32,Keema Rice,1
4719,7/3/2017 17:38,Onion Bhajee,1
4714,5/3/2017 19:40,Vegetable Rice,3
4713,5/3/2017 19:04,Mushroom Rice,1
4712,5/3/2017 18:42,Egg Rice,1
4711,5/3/2017 18:39,Onion Bhajee,1
4710,5/3/2017 18:04,Vegetable Rice,2
4708,5/3/2017 17:42,Keema Rice,1
4708,5/3/2017 17:42,Mushroom Rice,1
4707,4/3/2017 21:37,Mushroom Rice,1
4707,4/3/2017 21:37,Onion Bhajee,1
4707,4/3/2017 21:37,Saag Rice,1
4704,4/3/2017 20:22,Onion Bhajee,1
4703,4/3/2017 19:41,Special Fried Rice,1
4701,4/3/2017 19:03,Onion Bhajee,1
4701,4/3/2017 19:03,Special Fried Rice,1
4698,4/3/2017 18:31,Onion Bhajee,1
4696,4/3/2017 17:43,Onion Bhajee,2
4696,4/3/2017 17:43,Keema Rice,1
4696,4/3/2017 17:43,Garlic Rice,1
4693,3/3/2017 20:27,Korma Sauce,1
4693,3/3/2017 20:27,Meat Samosa,1
4690,3/3/2017 18:35,Meat Samosa,1
4690,3/3/2017 18:35,Keema Rice,1
4689,3/3/2017 18:19,Onion Bhajee,1
4688,3/3/2017 16:56,Curry Sauce,1
4685,2/3/2017 21:17,Meat Samosa,1
4685,2/3/2017 21:17,Mushroom Rice,1
4682,2/3/2017 19:12,French Fries,1
4680,2/3/2017 18:36,Onion Bhajee,1
4677,1/3/2017 19:06,Onion Bhajee,1
4671,28/02/2017 20:40,Meat Samosa,1
4671,28/02/2017 20:40,Onion Bhajee,1
4668,27/02/2017 18:26,Vegetable Rice,2
4664,26/02/2017 18:23,Special Fried Rice,1
4664,26/02/2017 18:23,Meat Samosa,1
4661,25/02/2017 19:46,Meat Samosa,1
4661,25/02/2017 19:46,Korma Sauce,1
4658,25/02/2017 19:35,Mushroom Rice,1
4655,25/02/2017 18:31,Onion Bhajee,1
4654,25/02/2017 17:49,Onion Bhajee,1
4653,25/02/2017 17:41,Special Fried Rice,1
4651,25/02/2017 17:36,Special Fried Rice,1
4647,25/02/2017 12:34,Special Fried Rice,1
4646,24/02/2017 21:56,Onion Bhajee,1
4646,24/02/2017 21:56,Masala Sauce,1
4646,24/02/2017 21:56,French Fries,1
4643,24/02/2017 20:09,Meat Samosa,1
4642,24/02/2017 20:05,Meat Samosa,1
4639,24/02/2017 18:30,Onion Bhajee,1
4638,24/02/2017 18:27,Onion Bhajee,1
4630,23/02/2017 18:26,Meat Samosa,1
4630,23/02/2017 18:26,Mushroom Rice,1
4629,23/02/2017 18:21,Meat Samosa,1
4627,23/02/2017 12:05,Vegetable Rice,1
4626,22/02/2017 20:22,Onion Bhajee,1
4625,22/02/2017 19:07,Onion Bhajee,1
4623,22/02/2017 18:45,Mushroom Rice,1
4622,22/02/2017 18:22,Saag Rice,1
4621,22/02/2017 11:57,Vegetable Rice,2
4619,21/02/2017 18:05,Stuffed Paratha,1
4619,21/02/2017 18:05,Madras Sauce,1
4618,21/02/2017 17:55,Special Fried Rice,1
4617,20/02/2017 20:00,Vegetable Rice,1
4616,20/02/2017 19:20,Garlic Rice,1
4615,20/02/2017 19:02,Meat Samosa,1
4612,19/02/2017 18:50,Onion Bhajee,1
4611,19/02/2017 18:46,Mushroom Rice,3
4609,18/02/2017 20:16,Special Fried Rice,1
4608,18/02/2017 19:26,Keema Rice,1
4608,18/02/2017 19:26,Meat Samosa,1
4607,18/02/2017 19:18,Mushroom Rice,1
4605,18/02/2017 19:11,Mushroom Rice,1
4603,18/02/2017 18:49,Keema Rice,1
4602,18/02/2017 18:47,Mushroom Rice,1
4599,18/02/2017 18:12,Onion Bhajee,1
4598,18/02/2017 18:07,Madras Sauce,1
4597,18/02/2017 17:48,Onion Bhajee,1
4594,18/02/2017 14:35,Onion Bhajee,1
4593,18/02/2017 11:53,Vegetable Rice,1
4593,18/02/2017 11:53,Masala Sauce,1
4593,18/02/2017 11:53,Dhansak Sauce,1
4593,18/02/2017 11:53,Madras Sauce,1
4587,17/02/2017 19:27,Onion Rice,1
4584,17/02/2017 18:51,Special Fried Rice,1
4582,17/02/2017 18:31,Meat Samosa,1
4582,17/02/2017 18:31,Mushroom Rice,1
4581,17/02/2017 18:24,Egg Rice,1
4580,17/02/2017 18:21,French Fries,1
4573,17/02/2017 17:13,Vegetable Rice,1
4572,16/02/2017 20:11,Lemon Rice,1
4572,16/02/2017 20:11,Prier Water (750ml),1
4571,16/02/2017 19:03,Onion Bhajee,1
4570,16/02/2017 19:04,Mushroom Rice,1
4567,16/02/2017 17:18,Bengal Salad,1
4567,16/02/2017 17:18,Lemon Rice,1
4563,15/02/2017 19:20,Onion Bhajee,1
4563,15/02/2017 19:20,Onion Rice,1
4562,15/02/2017 16:53,Saag Rice,1
4558,14/02/2017 20:12,Vegetable Rice,1
4557,14/02/2017 20:03,Onion Bhajee,1
4557,14/02/2017 20:03,Special Fried Rice,1
4556,14/02/2017 19:24,Meat Samosa,1
4556,14/02/2017 19:24,French Fries,1
4554,14/02/2017 18:42,Meat Samosa,1
4554,14/02/2017 18:42,Korma Sauce,1
4551,14/02/2017 18:26,Mushroom Rice,1
4549,14/02/2017 18:16,Meat Samosa,1
4546,14/02/2017 13:24,Onion Bhajee,1
4545,13/02/2017 20:09,Meat Samosa,1
4544,13/02/2017 18:01,Mushroom Rice,1
4543,13/02/2017 17:51,Onion Bhajee,1
4542,13/02/2017 17:39,Mushroom Rice,1
4541,13/02/2017 17:18,Onion Bhajee,1
4539,12/2/2017 19:05,Meat Samosa,1
4539,12/2/2017 19:05,Masala Sauce,1
4538,12/2/2017 19:01,Meat Samosa,1
4538,12/2/2017 19:01,Masala Sauce,1
4537,12/2/2017 18:41,Onion Bhajee,1
4533,11/2/2017 20:33,Meat Samosa,1
4529,11/2/2017 19:16,Mushroom Rice,1
4527,11/2/2017 19:02,Onion Bhajee,1
4524,11/2/2017 18:15,Onion Bhajee,2
4524,11/2/2017 18:15,Onion Rice,1
4522,11/2/2017 17:48,Onion Bhajee,2
4519,10/2/2017 21:27,Egg Paratha,1
4519,10/2/2017 21:27,Mushroom Rice,1
4516,10/2/2017 19:10,Mushroom Rice,1
4514,10/2/2017 18:51,Onion Bhajee,1
4514,10/2/2017 18:51,Mushroom Rice,1
4513,10/2/2017 18:32,Meat Samosa,1
4513,10/2/2017 18:32,Mushroom Rice,1
4511,10/2/2017 18:22,Onion Bhajee,1
4507,9/2/2017 20:47,Meat Samosa,1
4507,9/2/2017 20:47,Onion Bhajee,1
4504,9/2/2017 18:54,Mushroom Rice,2
4504,9/2/2017 18:54,Egg Paratha,1
4504,9/2/2017 18:54,Meat Samosa,1
4504,9/2/2017 18:54,Onion Bhajee,1
4502,9/2/2017 18:09,COBRA (330ML),1
4501,9/2/2017 17:12,Meat Samosa,1
4499,8/2/2017 19:32,COBRA (330ML),2
4498,8/2/2017 19:07,Onion Bhajee,1
4497,8/2/2017 18:45,Masala Sauce,1
4495,8/2/2017 17:51,Mushroom Rice,1
4494,8/2/2017 15:58,Meat Samosa,3
4494,8/2/2017 15:58,Keema Rice,3
4493,7/2/2017 20:00,Special Fried Rice,1
4490,7/2/2017 17:40,Special Fried Rice,1
4488,6/2/2017 18:04,Onion Rice,1
4487,6/2/2017 17:55,Onion Rice,1
4482,5/2/2017 18:37,Meat Samosa,1
4482,5/2/2017 18:37,Keema Rice,1
4481,5/2/2017 18:37,Onion Bhajee,2
4481,5/2/2017 18:37,Mushroom Rice,2
4481,5/2/2017 18:37,Masala Sauce,1
4480,5/2/2017 17:55,Onion Bhajee,1
4480,5/2/2017 17:55,Egg Rice,1
4480,5/2/2017 17:55,Mushroom Rice,1
4480,5/2/2017 17:55,Meat Samosa,1
4477,5/2/2017 12:25,Egg Rice,1
4477,5/2/2017 12:25,Vegetable Rice,1
4476,4/2/2017 22:53,French Fries,1
4473,4/2/2017 20:26,Meat Samosa,1
4473,4/2/2017 20:26,Vegetable Rice,1
4471,4/2/2017 19:37,Mushroom Rice,1
4469,4/2/2017 19:15,Saag Rice,1
4467,4/2/2017 18:41,Onion Rice,1
4466,4/2/2017 18:39,Onion Bhajee,1
4466,4/2/2017 18:39,Meat Samosa,1
4466,4/2/2017 18:39,Onion Rice,1
4464,4/2/2017 18:12,Onion Bhajee,3
4464,4/2/2017 18:12,Egg Rice,1
4464,4/2/2017 18:12,Keema Rice,2
4462,4/2/2017 18:07,Stuffed Paratha,1
4462,4/2/2017 18:07,Onion Bhajee,2
4461,4/2/2017 17:33,Masala Sauce,1
4461,4/2/2017 17:33,Onion Rice,1
4460,4/2/2017 17:30,Meat Samosa,3
4460,4/2/2017 17:30,Egg Rice,1
4459,4/2/2017 17:23,Meat Samosa,3
4458,3/2/2017 20:24,Meat Samosa,1
4458,3/2/2017 20:24,Mushroom Rice,1
4450,3/2/2017 13:58,Meat Samosa,3
4447,1/2/2017 21:41,French Fries,1
4441,1/2/2017 19:07,Special Fried Rice,1
4435,31/01/2017 19:17,Onion Bhajee,1
4435,31/01/2017 19:17,Stuffed Paratha,1
4434,31/01/2017 19:05,Special Fried Rice,1
4432,31/01/2017 17:49,Onion Bhajee,2
4432,31/01/2017 17:49,Onion Rice,1
4431,31/01/2017 17:47,Onion Bhajee,1
4427,31/01/2017 11:56,Garlic Rice,1
4427,31/01/2017 11:56,Egg Rice,1
4422,29/01/2017 18:53,Onion Bhajee,1
4422,29/01/2017 18:53,Egg Rice,1
4419,28/01/2017 20:40,Special Fried Rice,1
4419,28/01/2017 20:40,Lemon Rice,1
4418,28/01/2017 19:49,Onion Bhajee,1
4417,28/01/2017 19:24,Mushroom Rice,1
4415,28/01/2017 18:58,Meat Samosa,1
4412,28/01/2017 18:17,Onion Rice,3
4411,28/01/2017 17:49,Onion Bhajee,2
4411,28/01/2017 17:49,Special Fried Rice,1
4411,28/01/2017 17:49,Keema Rice,1
4407,28/01/2017 17:09,Mushroom Rice,1
4406,28/01/2017 17:09,Masala Sauce,1
4405,28/01/2017 17:00,Madras Sauce,1
4404,28/01/2017 16:51,Mushroom Rice,1
4401,27/01/2017 20:37,Special Fried Rice,1
4400,27/01/2017 20:13,Onion Bhajee,1
4400,27/01/2017 20:13,French Fries,1
4399,27/01/2017 19:48,Meat Samosa,1
4398,27/01/2017 19:29,Onion Bhajee,1
4397,27/01/2017 19:32,Special Fried Rice,1
4397,27/01/2017 19:32,French Fries,1
4390,27/01/2017 18:38,Bengal Salad,1
4390,27/01/2017 18:38,Vegetable Rice,1
4389,27/01/2017 18:31,Saag Rice,1
4389,27/01/2017 18:31,Onion Rice,1
4388,27/01/2017 18:29,Onion Bhajee,1
4388,27/01/2017 18:29,Special Fried Rice,1
4387,27/01/2017 18:26,Meat Samosa,1
4387,27/01/2017 18:26,Mushroom Rice,1
4386,27/01/2017 18:26,Onion Bhajee,1
4375,26/01/2017 18:32,Onion Bhajee,1
4374,26/01/2017 18:23,Mushroom Rice,1
4370,26/01/2017 11:51,Onion Bhajee,1
4370,26/01/2017 11:51,Mushroom Rice,1
4370,26/01/2017 11:51,Egg Rice,1
4370,26/01/2017 11:51,Special Fried Rice,2
4368,25/01/2017 19:49,Mushroom Rice,1
4367,25/01/2017 19:47,Madras Sauce,1
4367,25/01/2017 19:47,COBRA (330ML),1
4366,25/01/2017 19:28,Onion Rice,1
4364,25/01/2017 18:53,Meat Samosa,1
4362,25/01/2017 17:53,Meat Samosa,1
4362,25/01/2017 17:53,Korma Sauce,1
4357,24/01/2017 17:21,Special Fried Rice,1
4356,24/01/2017 17:20,Meat Samosa,1
4356,24/01/2017 17:20,French Fries,1
4353,23/01/2017 19:51,Mushroom Rice,1
4352,23/01/2017 19:28,Onion Bhajee,1
4349,23/01/2017 18:15,Vegetable Rice,1
4348,23/01/2017 17:52,Onion Bhajee,1
4347,23/01/2017 16:54,Curry Sauce,1
4347,23/01/2017 16:54,Mushroom Rice,1
4347,23/01/2017 16:54,Special Fried Rice,1
4345,22/01/2017 17:31,Vegetable Rice,4
4344,21/01/2017 20:57,Garlic Rice,1
4342,21/01/2017 20:09,Onion Bhajee,1
4342,21/01/2017 20:09,Meat Samosa,1
4340,21/01/2017 19:15,Egg Rice,1
4333,21/01/2017 18:26,Meat Samosa,1
4333,21/01/2017 18:26,Onion Bhajee,1
4333,21/01/2017 18:26,Special Fried Rice,1
4332,21/01/2017 18:18,Meat Samosa,1
4332,21/01/2017 18:18,Onion Bhajee,1
4332,21/01/2017 18:18,Special Fried Rice,1
4330,21/01/2017 17:45,Onion Bhajee,2
4330,21/01/2017 17:45,Garlic Rice,1
4330,21/01/2017 17:45,Keema Rice,1
4328,20/01/2017 20:34,Meat Samosa,1
4327,20/01/2017 19:56,Onion Bhajee,2
4327,20/01/2017 19:56,Onion Rice,1
4323,20/01/2017 18:20,Vegetable Rice,1
4322,20/01/2017 18:18,Special Fried Rice,1
4320,20/01/2017 17:49,French Fries,1
4318,20/01/2017 14:04,Special Fried Rice,1
4317,19/01/2017 20:28,Keema Rice,1
4314,19/01/2017 18:58,Meat Samosa,1
4313,19/01/2017 18:57,Mushroom Rice,1
4310,19/01/2017 17:52,Onion Bhajee,1
4305,18/01/2017 19:37,Onion Bhajee,1
4302,18/01/2017 18:37,Onion Bhajee,1
4300,18/01/2017 17:39,Special Fried Rice,1
4299,18/01/2017 17:06,Onion Bhajee,1
4299,18/01/2017 17:06,Keema Rice,1
4296,16/01/2017 20:15,Meat Samosa,2
4295,16/01/2017 18:39,Garlic Rice,1
4293,16/01/2017 18:03,Onion Bhajee,1
4293,16/01/2017 18:03,Egg Rice,1
4291,16/01/2017 17:05,Onion Rice,1
4289,15/01/2017 20:47,Still Water (750ml),1
4287,15/01/2017 18:01,Lemon Rice,1
4286,15/01/2017 17:23,Special Fried Rice,1
4285,15/01/2017 17:11,Special Fried Rice,1
4284,15/01/2017 17:00,Stuffed Paratha,2
4283,15/01/2017 00:04,Meat Samosa,1
4282,14/01/2017 20:12,Onion Rice,1
4282,14/01/2017 20:12,Mushroom Rice,1
4281,14/01/2017 20:03,Masala Sauce,1
4280,14/01/2017 19:57,Masala Sauce,1
4279,14/01/2017 19:15,Egg Rice,1
4278,14/01/2017 19:01,Onion Bhajee,1
4275,14/01/2017 18:14,French Fries,1
4274,14/01/2017 16:54,French Fries,1
4268,13/01/2017 18:41,Onion Bhajee,1
4267,13/01/2017 18:21,Onion Bhajee,1
4266,13/01/2017 17:56,Vindaloo Sauce,1
4265,13/01/2017 17:39,Onion Bhajee,1
4265,13/01/2017 17:39,Mushroom Rice,1
4261,12/1/2017 19:01,Keema Rice,1
4260,12/1/2017 18:47,Onion Bhajee,1
4255,11/1/2017 19:15,Mushroom Rice,1
4253,11/1/2017 18:50,Meat Samosa,1
4253,11/1/2017 18:50,Onion Bhajee,1
4253,11/1/2017 18:50,Keema Rice,1
4246,9/1/2017 12:25,Onion Bhajee,1
4245,8/1/2017 21:38,Garlic Rice,1
4243,8/1/2017 19:41,Vegetable Rice,1
4242,8/1/2017 19:12,Onion Bhajee,1
4241,8/1/2017 18:59,Onion Bhajee,1
4240,8/1/2017 18:38,Korma Sauce,1
4240,8/1/2017 18:38,Mushroom Rice,1
4239,8/1/2017 18:35,Meat Samosa,1
4238,8/1/2017 18:02,Onion Bhajee,1
4237,8/1/2017 17:43,Egg Rice,1
4235,8/1/2017 17:23,Keema Rice,1
4234,8/1/2017 17:13,Egg Rice,1
4234,8/1/2017 17:13,Egg Paratha,1
4233,8/1/2017 16:56,Korma Sauce,1
4233,8/1/2017 16:56,Special Fried Rice,1
4233,8/1/2017 16:56,French Fries,1
4230,7/1/2017 20:48,Mushroom Rice,1
4228,7/1/2017 19:36,Onion Bhajee,1
4228,7/1/2017 19:36,French Fries,1
4227,7/1/2017 19:29,Onion Bhajee,1
4226,7/1/2017 19:21,Onion Rice,1
4225,7/1/2017 19:12,Meat Samosa,1
4225,7/1/2017 19:12,Korma Sauce,1
4225,7/1/2017 19:12,Keema Rice,1
4224,7/1/2017 18:28,Onion Rice,1
4219,7/1/2017 18:16,Onion Bhajee,1
4219,7/1/2017 18:16,French Fries,2
4217,7/1/2017 18:04,Mushroom Rice,3
4217,7/1/2017 18:04,Meat Samosa,3
4216,7/1/2017 17:54,Onion Bhajee,2
4216,7/1/2017 17:54,Keema Rice,1
4216,7/1/2017 17:54,Egg Rice,1
4213,7/1/2017 17:25,French Fries,1
4212,6/1/2017 20:09,COBRA (330ML),1
4210,6/1/2017 19:49,Onion Bhajee,1
4207,6/1/2017 19:04,Mushroom Rice,2
4206,6/1/2017 18:43,Lemon Rice,1
4205,6/1/2017 18:28,Meat Samosa,1
4205,6/1/2017 18:28,Mushroom Rice,1
4204,6/1/2017 18:25,Egg Rice,1
4204,6/1/2017 18:25,Onion Bhajee,1
4203,6/1/2017 18:12,Vegetable Rice,1
4201,6/1/2017 17:34,Onion Bhajee,1
4201,6/1/2017 17:34,Garlic Rice,1
4200,6/1/2017 17:32,Onion Rice,2
4197,5/1/2017 17:38,Onion Bhajee,1
4197,5/1/2017 17:38,Onion Rice,1
4196,5/1/2017 17:35,Meat Samosa,1
4196,5/1/2017 17:35,French Fries,1
4195,5/1/2017 13:37,Meat Samosa,1
4192,4/1/2017 18:23,Meat Samosa,1
4192,4/1/2017 18:23,Onion Bhajee,1
4192,4/1/2017 18:23,Special Fried Rice,1
4191,4/1/2017 18:10,Meat Samosa,1
4191,4/1/2017 18:10,Onion Bhajee,1
4191,4/1/2017 18:10,Masala Sauce,1
4186,4/1/2017 17:16,Meat Samosa,1
4185,4/1/2017 17:04,Lemon Rice,1
4183,4/1/2017 13:18,Vegetable Rice,1
4177,3/1/2017 19:07,Mushroom Rice,1
4177,3/1/2017 19:07,Keema Rice,1
4177,3/1/2017 19:07,Onion Bhajee,2
4174,3/1/2017 17:35,Onion Bhajee,2
4173,2/1/2017 20:53,French Fries,1
4169,2/1/2017 18:49,Mushroom Rice,1
4166,2/1/2017 18:17,Masala Sauce,1
4165,2/1/2017 18:16,Onion Rice,1
4162,1/1/2017 19:05,Onion Bhajee,1
4162,1/1/2017 19:05,Special Fried Rice,1
4161,1/1/2017 18:51,Saag Rice,1
4160,1/1/2017 18:48,Mushroom Rice,1
4157,1/1/2017 18:28,Onion Bhajee,1
4157,1/1/2017 18:28,Garlic Rice,1
4156,1/1/2017 18:20,Mushroom Rice,1
4156,1/1/2017 18:20,Onion Bhajee,1
4155,1/1/2017 17:51,Masala Sauce,1
4155,1/1/2017 17:51,French Fries,1
4155,1/1/2017 17:51,Curry Sauce,1
4152,31/12/2016 21:45,French Fries,1
4152,31/12/2016 21:45,Special Fried Rice,1
